idcode,age,race,married,collgrad,south,industry,occupation,union,wage,hours,nevermarried,yrschool,metro,ccity,currexp,prevexp,everworked,uniondues,marriedyrs,unempins,numkids,kidage1,kidage2,kidage3,grade,grade4,wage2,fwt,networth
870,32,1,1,0,0,11,6,1,4.64573,15,0,10,0,0,2,3,1,29,8,257,1,6,,,10,1,4.65,4,-2354.27
868,40,1,1,0,0,9,7,0,4.830918,15,0,8,0,0,1,8,1,0,3,106,3,2,1,0,8,1,4.83,5,-2169.082
867,35,1,0,1,0,11,13,1,13.85668,38,0,16,1,1,17,0,1,29,0,0,0,,,,16,4,13.86,1,6856.678
860,35,1,1,0,0,11,1,0,10.86151,40,0,14,1,0,12,4,1,0,2,0,0,,,,14,3,10.86,8,3861.512
859,27,1,1,0,0,8,3,0,5.233495,15,0,12,1,0,0,6,1,0,0,159,0,,,,12,2,5.23,0,-1766.505
857,33,2,0,0,0,9,8,0,5.636071,50,1,12,1,1,16,0,1,0,0,0,0,,,,12,2,5.64,6,-1363.929
856,28,2,0,0,1,5,3,1,39.23074,40,1,12,1,1,0,11,1,24,0,0,2,10,10,,12,2,39.23,0,32230.74
855,27,1,1,0,0,6,5,0,7.624793,40,0,12,1,1,7,5,1,0,6,0,3,17,11,5,12,2,7.62,0,624.793
851,38,1,0,0,0,9,8,0,2.769725,32,1,12,1,0,11,6,1,0,0,0,3,16,13,6,12,2,2.77,0,-4230.275
846,39,1,1,0,0,6,3,0,3.260869,40,0,8,1,0,2,4,1,0,8,0,3,11,6,2,7,1,3.26,1,-3739.131
845,44,1,0,0,0,6,8,0,5.233495,20,0,12,1,0,1,11,1,0,0,197,3,3,1,0,12,2,5.23,6,-1766.505
843,41,1,0,0,1,3,3,,6.688963,40,0,12,1,1,2,10,1,22,0,0,1,9,,,12,2,6.69,5,-311.0366
842,37,1,0,0,0,12,3,0,12.77777,40,0,12,1,0,6,12,1,0,0,0,1,9,,,12,2,12.78,6,5777.775
839,39,1,1,0,0,12,3,1,10.06441,40,0,12,1,0,20,0,1,5,1,0,2,7,2,,12,2,10.06,9,3064.413
837,21,1,1,0,1,11,3,0,3.4219,40,0,12,0,0,0,5,1,0,1,0,2,5,4,,12,2,3.42,6,-3578.1
836,39,1,1,0,1,12,3,0,6.207728,40,0,12,0,0,12,2,1,0,8,0,3,9,5,2,12,2,6.21,4,-792.2716
834,43,1,1,0,1,,2,0,6.191625,50,0,12,1,0,4,16,1,0,2,0,1,6,,,12,2,6.19,5,-808.3749
831,26,1,0,0,0,5,6,,5.016723,75,0,12,1,1,0,9,1,25,0,0,1,16,,,12,2,5.02,7,-1983.277
830,30,1,1,0,0,7,3,,6.563544,37,0,11,1,1,2,9,1,29,7,0,1,16,,,11,1,6.56,4,-436.4562
827,39,1,0,0,0,6,2,0,15.48309,45,0,14,1,0,1,17,1,0,0,0,3,10,3,3,14,3,15.48,7,8483.091
826,40,1,1,0,0,8,1,0,10.45088,40,0,12,1,0,11,3,1,0,10,0,3,13,9,6,12,2,10.45,1,3450.882
825,43,1,1,1,0,11,13,1,13.76006,45,0,18,1,0,19,0,1,2,5,0,3,12,9,4,18,4,13.76,7,6760.062
824,44,1,1,0,0,4,6,0,6.441224,40,0,10,0,0,14,0,1,0,5,0,1,6,,,10,1,6.44,8,-558.7759
823,35,1,0,0,0,11,1,0,6.038648,40,0,12,1,1,0,0,0,0,0,0,0,,,,12,2,6.04,9,-961.3524
817,43,2,1,0,0,11,3,0,4.227053,35,0,11,1,0,1,5,1,0,4,0,1,9,,,11,1,4.23,8,-2772.947
816,35,2,0,1,0,11,2,,6.857069,35,1,16,1,0,1,7,1,10,0,0,1,5,,,16,4,6.86,1,-142.931
813,30,1,0,0,0,5,1,0,15.48309,40,1,14,1,0,10,0,1,0,0,0,2,14,7,,14,3,15.48,0,8483.091
810,40,1,0,0,0,5,3,1,10.06441,40,0,12,1,0,22,0,1,13,0,0,1,4,,,12,2,10.06,2,3064.413
809,26,1,1,0,0,6,3,1,6.561992,20,0,12,1,0,3,4,1,6,5,100,0,,,,12,2,6.56,5,-438.0078
808,39,1,0,0,0,6,,0,7.946856,38,0,12,1,0,7,6,1,0,0,0,0,,,,12,2,7.95,1,946.8555
802,38,1,1,0,0,8,3,0,5.982284,35,0,12,0,0,4,8,1,0,10,0,3,4,4,3,12,2,5.98,1,-1017.716
800,32,2,1,0,1,12,3,1,11.28824,35,0,12,0,0,7,16,1,18,0,0,2,11,6,,12,2,11.29,9,4288.241
798,38,1,0,0,0,12,11,1,9.565216,40,0,11,1,1,4,5,1,19,0,0,1,7,,,11,1,9.57,3,2565.216
796,25,1,0,0,0,7,3,,4.389632,35,0,12,1,0,1,5,1,4,0,0,1,9,,,12,2,4.39,2,-2610.368
795,44,2,1,0,0,5,3,0,11.6103,40,0,10,1,0,10,5,1,0,4,0,2,8,4,,10,1,11.61,1,4610.305
793,24,1,1,0,0,8,3,,4.180602,40,0,13,1,1,0,5,1,6,0,0,1,13,,,13,3,4.18,5,-2819.398
792,36,1,1,0,0,4,6,0,9.847019,40,0,10,1,0,4,5,1,0,6,0,2,7,5,,10,1,9.85,5,2847.019
790,27,1,1,0,0,11,1,,8.779264,40,0,14,1,1,1,8,1,10,4,0,2,3,1,,14,3,8.78,7,1779.264
785,43,1,0,1,1,11,1,0,8.518515,40,0,18,1,0,3,10,1,0,0,0,1,13,,,18,4,8.52,1,1518.515
784,44,1,1,1,1,11,13,1,10.06441,40,0,16,1,1,11,5,1,10,6,0,3,10,5,4,16,4,10.06,2,3064.413
781,36,1,0,1,0,4,2,0,22.36715,45,1,16,1,1,1,13,1,0,0,0,0,,,,16,4,22.37,5,15367.15
779,42,1,0,1,0,11,1,1,10.06441,40,1,18,1,0,5,9,1,16,0,0,3,14,12,5,18,4,10.06,7,3064.413
773,37,1,0,1,1,4,1,0,9.911431,40,0,16,1,0,6,8,1,0,0,0,3,11,9,4,16,4,9.91,4,2911.431
771,38,1,1,1,0,11,13,0,10.45088,40,0,18,1,0,11,3,1,0,3,0,0,,,,18,4,10.45,1,3450.882
770,40,1,1,1,0,6,4,0,4.790658,21,0,18,1,0,19,0,1,0,10,95,3,13,7,6,18,4,4.79,8,-2209.342
769,38,1,1,0,0,6,3,0,20.12883,10,0,12,1,0,0,12,1,0,2,65,2,9,4,,12,2,20.13,3,13128.83
768,28,2,1,0,0,6,3,0,5.233495,37,0,12,1,1,4,6,1,0,11,0,3,11,8,5,12,2,5.23,0,-1766.505
764,44,2,1,0,0,11,1,0,8.148145,38,0,11,1,0,7,8,1,0,11,0,0,,,,11,1,8.15,0,1148.145
763,36,2,0,0,0,11,1,1,8.848629,35,0,15,1,0,8,1,1,13,0,0,2,15,10,,15,3,8.85,5,1848.629
762,41,2,0,0,0,7,2,0,11.65056,38,0,13,1,0,18,0,1,0,0,0,1,10,,,13,3,11.65,1,4650.56
761,41,2,1,0,0,12,3,1,13.26892,35,0,13,1,0,19,0,1,14,10,0,1,16,,,13,3,13.27,1,6268.916
757,42,1,0,1,0,11,13,1,18.23671,45,1,18,1,0,19,0,1,4,0,0,1,10,,,18,4,18.24,0,11236.71
754,36,1,1,0,1,6,8,0,3.220612,35,0,12,0,0,2,3,1,0,10,0,1,14,,,12,2,3.22,3,-3779.388
750,35,1,1,0,1,7,2,0,5,40,0,12,1,1,5,11,1,0,0,0,2,12,10,,12,2,5,4,-2000
749,35,1,1,0,0,5,3,1,11.98873,35,0,12,1,0,3,14,1,6,8,0,2,6,6,,12,2,11.99,5,4988.728
748,39,1,1,0,1,5,3,1,9.33172,37,0,12,1,1,7,13,1,14,8,0,0,,,,12,2,9.33,0,2331.72
745,26,1,1,0,0,11,2,0,13.26892,35,0,12,0,0,1,9,1,0,0,0,0,,,,12,2,13.27,2,6268.916
737,27,1,1,1,0,11,13,0,9.999998,30,0,17,1,0,5,4,1,0,10,248,3,12,11,4,17,4,10,8,2999.998
732,40,1,0,1,0,6,8,1,4.315618,28,1,16,1,0,6,11,1,0,0,175,2,11,11,,16,4,4.32,7,-2684.382
731,42,1,1,0,1,12,8,,2.232711,16,0,12,0,0,7,10,1,10,11,32,3,11,10,7,12,2,2.23,9,-4767.289
730,27,1,1,0,0,5,5,1,6.70692,60,0,12,1,0,3,5,1,2,7,0,1,10,,,12,2,6.71,5,-293.0799
727,37,1,0,0,0,7,2,0,10.18518,50,1,12,1,0,1,18,1,0,0,0,3,17,10,6,12,2,10.19,5,3185.181
724,35,1,1,0,0,7,3,0,7.487919,43,0,13,1,0,10,4,1,0,1,0,0,,,,13,3,7.49,2,487.9189
722,30,1,1,0,1,4,1,0,3.344482,40,0,12,1,0,0,6,1,0,8,0,0,,,,12,2,3.34,2,-3655.518
719,39,2,0,0,0,5,6,0,5.685618,30,0,11,1,0,2,1,1,0,0,202,0,,,,11,1,5.69,0,-1314.382
718,24,2,0,0,0,4,6,1,3.762542,40,0,10,1,0,0,1,1,23,0,0,0,,,,10,1,3.76,6,-3237.458
716,39,1,1,0,0,6,2,0,16.64251,40,0,12,1,0,13,6,1,0,8,0,3,7,2,1,12,2,16.64,1,9642.51
714,36,1,1,1,0,6,1,0,15.86956,40,0,18,1,1,2,8,1,0,0,0,0,,,,18,4,15.87,5,8869.558
699,43,1,0,1,0,7,2,0,8.05153,50,0,16,1,0,1,10,1,0,0,0,1,3,,,16,4,8.05,3,1051.53
697,41,1,1,0,0,11,8,1,9.057972,40,0,14,1,0,1,14,1,5,1,0,1,14,,,14,3,9.06,3,2057.972
696,30,1,1,0,0,11,3,1,5.676328,35,0,14,1,0,4,4,1,28,10,0,1,6,,,14,3,5.68,8,-1323.672
694,30,1,0,0,1,7,2,,40.19808,40,0,14,1,1,0,8,1,23,0,0,3,12,12,7,14,3,40.2,3,33198.08
693,41,1,1,0,0,12,3,,4.421789,40,0,12,1,0,2,5,1,18,11,0,3,10,10,7,12,2,4.42,2,-2578.211
692,45,1,1,0,0,8,8,0,5.032206,16,0,12,1,0,4,5,1,0,2,0,3,11,6,1,12,2,5.03,9,-1967.794
691,45,1,1,0,0,5,3,0,16.29629,38,0,12,1,0,13,2,1,0,6,0,0,,,,12,2,16.3,5,9296.289
690,39,1,1,0,0,11,1,1,7.455712,38,0,15,1,0,5,8,1,7,0,0,2,5,5,,15,3,7.46,8,455.7123
689,36,1,1,1,1,11,13,0,6.425121,40,0,15,1,0,1,7,1,0,11,0,0,,,,15,3,6.43,1,-574.8792
688,38,1,0,0,0,6,8,0,4.355878,37,0,9,1,0,2,4,1,0,0,0,3,13,10,6,9,1,4.36,3,-2644.122
684,22,1,0,0,0,7,2,0,11.6103,40,0,12,1,1,2,5,1,0,0,190,2,7,7,,12,2,11.61,5,4610.305
683,45,1,1,1,0,4,2,0,12.77777,40,0,17,1,0,7,4,1,0,3,29,2,9,6,,17,4,12.78,2,5777.775
681,25,2,1,0,0,7,3,0,6.191625,40,0,12,1,0,2,4,1,0,7,0,3,12,7,6,12,2,6.19,7,-808.3749
671,45,1,1,0,1,4,3,0,5.233495,40,0,12,1,0,2,10,1,0,6,0,1,16,,,12,2,5.23,0,-1766.505
670,33,1,0,1,0,5,4,0,9.677936,40,1,16,1,0,15,0,1,0,0,0,1,8,,,16,4,9.68,2,2677.936
665,40,1,0,0,1,10,1,0,10.06441,20,0,8,1,0,9,6,1,0,0,30,3,5,5,1,8,1,10.06,1,3064.413
664,42,1,1,0,0,6,3,0,3.623188,27,0,12,1,0,2,5,1,0,5,7,3,12,8,4,12,2,3.62,1,-3376.812
661,44,1,0,1,0,11,2,0,10.17713,35,0,18,1,0,1,2,1,0,0,0,1,3,,,18,4,10.18,5,3177.135
659,38,1,1,1,0,11,1,1,9.734298,35,0,17,1,0,4,7,1,2,10,0,0,,,,17,4,9.73,1,2734.298
656,30,1,1,0,0,12,3,0,5.636071,28,0,10,1,0,1,4,1,0,6,236,0,,,,10,1,5.64,4,-1363.929
655,41,1,0,0,0,11,3,,13.90636,37,0,13,0,0,0,10,1,12,0,0,0,,,,13,3,13.91,6,6906.358
654,44,1,1,0,1,7,2,,7.734114,40,0,14,1,0,2,9,1,14,1,0,1,16,,,14,3,7.73,6,734.1142
646,42,1,1,1,0,8,3,0,15.09662,20,0,16,1,0,16,3,1,0,11,44,1,8,,,16,4,15.1,3,8096.62
644,34,1,1,1,0,11,1,,9.647542,35,0,17,1,0,1,12,1,18,6,0,1,12,,,17,4,9.65,8,2647.542
643,40,1,0,0,0,7,4,0,12.69726,50,0,15,1,1,2,12,1,0,0,0,3,14,10,5,15,3,12.7,9,5697.259
641,42,1,0,1,0,11,13,1,18.38969,32,0,18,1,1,11,1,1,1,0,0,0,,,,18,4,18.39,1,11389.69
636,27,2,0,0,1,6,3,,2.717391,40,0,12,0,0,0,2,1,2,0,0,3,16,12,5,12,2,2.72,7,-4282.609
635,40,1,0,0,0,11,8,1,7.520126,35,0,12,1,1,2,7,1,2,0,0,0,,,,12,2,7.52,0,520.1259
624,36,1,1,0,0,6,4,0,10.06441,40,0,12,1,0,4,4,1,0,9,0,3,15,8,3,12,2,10.06,8,3064.413
618,40,1,1,1,1,11,2,0,7.938803,40,0,16,1,0,2,2,1,0,4,0,3,12,10,3,16,4,7.94,1,938.8032
617,42,1,1,1,0,11,13,1,19.91143,35,0,17,1,0,15,0,1,2,4,0,3,3,2,2,17,4,19.91,6,12911.43
614,38,1,0,0,0,5,3,1,11.94847,35,1,12,1,0,18,0,1,4,0,0,1,8,,,12,2,11.95,9,4948.467
609,34,1,0,0,0,5,3,1,10.06441,40,0,12,1,0,7,2,1,10,0,0,3,10,7,1,12,2,10.06,8,3064.413
608,45,1,1,1,1,6,4,,8.691476,37,0,16,1,1,2,7,1,3,6,0,2,5,3,,16,4,8.69,2,1691.476
606,42,1,1,1,0,7,4,,1.837627,35,0,16,1,1,1,16,1,10,4,0,2,8,1,,16,4,1.84,7,-5162.373
604,43,1,1,0,0,8,3,0,4.180602,40,0,12,0,0,1,2,1,0,3,0,0,,,,12,2,4.18,3,-2819.398
595,32,1,1,0,0,7,3,0,4.21095,35,0,12,1,0,1,8,1,0,5,0,2,14,8,,12,2,4.21,1,-2789.05
588,45,1,1,1,0,11,13,1,8.904991,40,0,16,1,0,2,2,1,9,2,0,0,,,,16,4,8.9,3,1904.991
585,43,1,0,0,0,11,3,1,9.677936,40,0,12,1,0,1,16,1,28,0,0,3,7,6,0,12,2,9.68,7,2677.936
584,42,1,0,0,0,12,3,1,11.0628,35,0,12,1,1,4,11,1,27,0,0,0,,,,12,2,11.06,2,4062.8
576,36,1,0,0,0,9,8,0,2.520128,24,1,11,1,1,3,3,1,0,0,197,0,,,,11,1,2.52,0,-4479.872
572,24,1,0,0,0,11,1,1,7.987117,38,0,14,1,1,4,1,1,14,0,0,0,,,,14,3,7.99,3,987.1168
570,25,2,0,1,0,4,1,1,20.78905,35,1,16,1,1,7,1,1,13,0,0,0,,,,16,4,20.79,1,13789.04
562,44,2,1,0,0,6,3,0,8.373587,37,0,12,1,1,1,7,1,0,7,0,2,10,10,,12,2,8.37,1,1373.587
558,42,2,0,0,0,11,1,,4.180602,40,0,12,1,1,1,5,1,9,0,0,1,13,,,12,2,4.18,8,-2819.398
555,36,1,1,0,0,8,2,0,12.58454,40,0,12,1,0,1,15,1,0,5,0,3,15,11,7,12,2,12.58,3,5584.54
551,31,1,1,1,1,11,1,,9.661837,24,0,16,1,0,3,10,1,15,4,286,0,,,,16,4,9.66,9,2661.837
549,43,1,0,0,0,3,3,0,6.280193,30,0,12,1,0,0,17,1,0,0,25,0,,,,12,2,6.28,9,-719.8071
548,38,1,1,0,0,11,3,,4.777829,35,0,12,1,1,2,8,1,7,9,0,0,,,,12,2,4.78,2,-2222.171
543,39,4,0,0,0,9,3,1,4.428341,40,0,8,1,0,1,2,1,4,0,0,2,16,11,,6,1,4.43,0,-2571.659
541,38,1,0,0,1,7,4,0,22.52012,55,0,13,0,0,13,4,1,0,0,0,3,10,3,3,13,3,22.52,6,15520.12
540,41,1,1,0,0,6,8,1,3.454104,35,0,9,1,0,4,4,1,29,5,0,0,,,,9,1,3.45,2,-3545.896
538,45,1,0,0,0,6,4,,3.553512,12,0,12,1,0,1,10,1,17,0,56,3,9,9,5,12,2,3.55,8,-3446.488
533,22,1,1,1,0,11,3,1,5.611914,40,0,16,1,0,2,4,1,19,1,0,3,11,7,0,16,4,5.61,7,-1388.086
531,40,1,0,1,0,7,4,0,1.545893,50,0,16,1,0,1,11,1,0,0,0,0,,,,16,4,1.55,8,-5454.107
526,38,1,1,0,0,12,3,,7.265882,35,0,12,1,1,3,7,1,18,0,0,1,17,,,12,2,7.27,4,265.882
524,38,1,1,0,0,11,3,1,5.289855,20,0,12,1,1,1,21,1,20,11,180,0,,,,12,2,5.29,6,-1710.145
522,37,1,1,0,0,11,2,0,5.450883,40,0,14,1,1,6,2,1,0,4,0,0,,,,14,3,5.45,9,-1549.117
521,39,1,0,0,0,4,6,0,5.90177,40,0,8,0,0,1,5,1,0,0,0,2,13,12,,7,1,5.9,5,-1098.23
519,36,1,1,0,1,11,3,1,6.344604,40,0,12,1,1,6,7,1,23,3,0,1,8,,,12,2,6.34,2,-655.3965
518,43,1,1,0,0,6,2,0,6.811594,40,0,12,0,0,0,0,0,0,11,0,0,,,,12,2,6.81,5,-188.4065
516,35,1,1,0,0,11,8,1,3.566825,40,0,12,1,0,7,6,1,1,6,0,3,13,7,2,12,2,3.57,0,-3433.175
510,35,1,1,0,0,12,3,1,7.528179,40,0,12,0,0,8,2,1,1,9,0,1,15,,,12,2,7.53,8,528.1787
507,26,1,1,0,0,11,3,,38.70926,40,0,12,0,0,4,2,1,23,3,0,1,8,,,12,2,38.71,1,31709.26
505,36,1,1,0,0,11,3,1,6.030594,18,0,14,0,0,19,0,1,6,3,285,0,,,,14,3,6.03,7,-969.4056
504,43,1,1,1,0,11,13,1,10.32206,60,0,16,1,0,14,1,1,18,11,0,2,8,1,,16,4,10.32,4,3322.06
499,38,1,0,0,0,3,6,,4.105351,40,0,10,1,1,0,5,1,16,0,0,2,15,8,,10,1,4.11,0,-2894.649
496,39,1,1,0,0,11,1,0,12.85024,40,0,12,1,0,12,7,1,0,0,0,1,12,,,12,2,12.85,6,5850.242
495,28,1,1,1,0,11,13,1,8.599029,45,0,16,1,0,10,0,1,8,8,0,2,13,10,,16,4,8.6,2,1599.029
492,39,1,1,0,0,5,4,0,7.246377,50,0,12,1,0,4,10,1,0,6,0,3,5,3,0,12,2,7.25,4,246.3775
488,41,1,1,1,1,6,4,0,12.38325,25,0,16,1,1,1,7,1,0,6,248,2,8,7,,16,4,12.38,3,5383.25
487,36,2,0,0,0,9,8,,6.650957,22,0,12,0,0,2,10,1,18,0,92,3,9,3,1,12,2,6.65,6,-349.0434
486,38,2,0,1,0,11,13,,11.07395,40,0,18,1,0,7,9,1,1,0,0,2,8,5,,18,4,11.07,3,4073.949
485,28,1,1,1,1,11,2,0,3.623188,40,0,17,1,0,0,9,1,0,5,0,1,13,,,17,4,3.62,0,-3376.812
483,42,1,1,0,0,6,3,0,5.032206,40,0,12,0,0,3,3,1,0,9,0,0,,,,12,2,5.03,0,-1967.794
481,28,1,1,0,0,11,3,1,8.293073,38,0,12,0,0,6,5,1,13,5,0,1,12,,,12,2,8.29,2,1293.073
478,38,1,1,0,0,11,3,0,6.586145,32,0,12,1,0,2,4,1,0,9,0,1,10,,,12,2,6.59,1,-413.8546
477,42,1,1,0,0,6,3,0,3.099838,30,0,12,0,0,2,8,1,0,2,123,0,,,,12,2,3.1,8,-3900.162
474,24,1,1,0,0,6,3,0,2.858293,20,0,12,1,0,1,4,1,0,10,76,0,,,,12,2,2.86,8,-4141.708
469,35,1,0,0,0,12,3,0,6.771333,48,0,11,0,0,10,6,1,0,0,0,2,15,9,,11,1,6.77,5,-228.6668
467,41,1,0,0,0,12,3,1,7.238324,40,0,14,0,0,8,9,1,18,0,0,0,,,,14,3,7.24,8,238.3237
460,42,1,1,0,0,1,3,,3.099125,3,0,13,0,0,2,5,1,29,6,254,2,8,7,,13,3,3.1,1,-3900.875
459,38,1,0,0,0,11,8,,5.852843,30,1,8,1,0,10,10,1,10,0,290,0,,,,8,1,5.85,2,-1147.157
457,38,1,1,0,0,7,1,,35.73162,45,0,14,1,0,2,7,1,18,3,0,2,13,8,,14,3,35.73,9,28731.62
456,36,1,1,0,0,6,6,,3.762542,30,0,12,1,1,0,7,1,4,3,37,0,,,,12,2,3.76,3,-3237.458
455,26,1,1,0,0,9,8,0,9.202893,7,0,13,1,1,1,6,1,0,1,179,3,9,9,2,13,3,9.2,0,2202.893
451,40,1,0,0,0,6,8,0,5.241545,43,0,10,1,0,6,0,1,0,0,0,1,13,,,10,1,5.24,9,-1758.455
450,39,1,1,0,0,11,1,0,11.25418,20,0,14,0,0,11,7,1,0,10,112,1,11,,,14,3,11.25,6,4254.18
449,36,1,1,0,0,11,3,0,8.623189,42,0,14,1,0,6,2,1,0,5,0,2,11,9,,14,3,8.62,5,1623.189
448,24,1,0,1,0,6,2,0,11.6264,45,0,16,0,0,3,3,1,0,0,0,0,,,,16,4,11.63,0,4626.405
447,26,1,1,0,0,11,2,0,11.04669,37,0,12,1,0,3,7,1,0,1,0,2,18,12,,12,2,11.05,0,4046.693
443,31,1,1,0,0,6,4,0,5.636071,20,0,13,1,0,1,8,1,0,8,0,3,10,5,0,13,3,5.64,0,-1363.929
441,42,1,1,0,0,9,8,0,7.246377,16,0,9,1,0,0,2,1,0,4,22,2,11,7,,9,1,7.25,5,246.3775
440,37,1,1,0,0,7,3,0,8.148145,38,0,11,1,0,3,10,1,0,3,0,2,16,10,,11,1,8.15,5,1148.145
436,37,1,1,0,0,12,3,0,7.850241,40,0,12,1,0,18,0,1,0,7,0,3,7,4,2,12,2,7.85,5,850.2412
434,34,1,0,0,0,9,8,,3.051839,30,1,12,1,0,1,6,1,13,0,0,2,8,8,,12,2,3.05,2,-3948.161
433,38,1,1,0,0,7,4,0,6.658612,40,0,13,1,0,2,10,1,0,2,0,1,12,,,13,3,6.66,9,-341.3878
432,37,1,1,0,0,4,6,0,7.037035,55,0,12,1,0,7,2,1,0,4,0,2,9,6,,12,2,7.04,5,37.03547
431,30,1,0,1,0,12,1,1,11.40902,38,1,16,0,0,7,6,1,24,0,0,1,2,,,16,4,11.41,5,4409.016
429,43,1,1,0,1,11,3,0,7.745568,40,0,13,1,0,3,3,1,0,8,0,1,2,,,13,3,7.75,4,745.5678
426,32,1,1,0,0,6,8,0,2.681159,30,0,12,1,0,0,1,1,0,7,154,1,4,,,12,2,2.68,1,-4318.84
425,34,1,0,0,0,4,6,,3.637123,40,0,12,0,0,1,8,1,18,0,0,2,11,10,,12,2,3.64,6,-3362.877
423,42,1,0,0,1,9,2,0,3.486621,30,0,12,0,0,5,7,1,0,0,43,3,8,1,0,12,2,3.49,1,-3513.379
422,36,1,0,0,0,9,7,0,1.723027,35,1,11,1,0,7,5,1,0,0,0,3,9,8,4,11,1,1.72,1,-5276.973
419,36,1,1,0,0,4,3,0,6.280193,40,0,12,1,0,2,6,1,0,5,0,1,5,,,12,2,6.28,6,-719.8071
417,34,1,1,0,0,9,8,0,3.344482,20,0,12,1,0,0,8,1,0,4,278,1,19,,,12,2,3.34,9,-3655.518
415,27,1,0,0,0,11,1,0,5.789049,50,1,15,1,0,3,5,1,0,0,0,3,6,5,2,15,3,5.79,7,-1210.951
414,36,1,1,1,0,7,3,0,5.515297,39,0,16,1,0,6,10,1,0,5,0,1,15,,,16,4,5.52,6,-1484.703
410,33,1,0,0,0,11,1,0,10.18518,42,0,14,0,0,2,7,1,0,0,0,1,5,,,14,3,10.19,0,3185.181
409,25,1,1,0,0,11,3,,5.958131,26,0,14,1,1,1,7,1,24,3,35,0,,,,14,3,5.96,6,-1041.869
407,37,1,1,1,0,11,1,,1.032247,15,0,18,0,0,5,5,1,17,7,277,2,5,3,,18,4,1.03,5,-5967.753
406,25,1,1,0,0,4,3,0,6.280193,40,0,12,1,0,0,9,1,0,1,0,3,2,1,0,12,2,6.28,9,-719.8071
403,32,1,0,0,0,12,3,0,5.732688,40,1,12,1,0,8,0,1,0,0,0,0,,,,12,2,5.73,2,-1267.312
402,36,1,1,0,0,4,6,1,6.175522,40,0,12,1,0,9,4,1,15,9,0,1,9,,,12,2,6.18,9,-824.4781
399,27,1,1,1,0,4,2,0,16.52979,40,0,16,1,0,0,12,1,0,8,0,1,6,,,16,4,16.53,4,9529.789
398,33,1,1,1,0,6,2,0,8.413847,40,0,16,1,0,6,5,1,0,5,0,2,10,8,,16,4,8.41,4,1413.847
397,23,1,1,0,0,4,3,0,4.830918,20,0,13,1,0,0,7,1,0,2,7,0,,,,13,3,4.83,7,-2169.082
396,37,1,1,0,0,11,8,0,3.260869,32,0,14,1,0,2,12,1,0,11,0,0,,,,14,3,3.26,6,-3739.131
395,32,1,0,1,0,4,4,0,6.545891,40,1,16,0,0,10,2,1,0,0,0,0,,,,16,4,6.55,6,-454.1087
392,37,1,1,0,0,4,6,1,8.05153,40,0,8,1,0,2,5,1,8,2,0,2,10,4,,8,1,8.05,7,1051.53
389,40,1,1,0,0,11,3,0,5.466986,15,0,14,1,0,0,2,1,0,7,261,1,8,,,14,3,5.47,3,-1533.014
384,31,1,1,0,0,11,13,0,4.830918,25,0,13,1,0,,,1,0,6,183,3,7,1,0,13,3,4.83,0,-2169.082
382,42,1,0,0,0,12,2,1,7.962963,35,0,12,1,0,2,20,1,19,0,0,3,12,8,5,12,2,7.96,2,962.9631
379,34,1,0,0,0,6,3,0,7.552333,40,1,13,1,0,13,1,1,0,0,0,0,,,,13,3,7.55,4,552.3334
377,38,1,1,1,1,7,4,0,23.82447,65,0,16,1,1,4,10,1,0,0,0,3,7,7,1,16,4,23.82,0,16824.47
376,41,1,0,0,0,4,3,0,11.50563,42,0,12,1,0,18,0,1,0,0,0,0,,,,12,2,11.51,4,4505.63
367,37,1,1,0,0,11,3,1,10.35426,35,0,13,0,0,8,0,1,16,4,0,1,7,,,13,3,10.35,5,3354.262
363,41,1,0,0,0,4,2,0,9.895326,36,0,12,1,0,9,2,1,0,0,0,3,9,5,0,12,2,9.9,1,2895.326
360,37,1,1,0,0,4,3,,38.70926,40,0,12,1,1,11,4,1,20,9,0,2,9,7,,12,2,38.71,6,31709.26
359,43,1,1,0,0,11,1,0,10.83736,40,0,14,1,0,6,9,1,0,11,0,3,6,5,5,14,3,10.84,0,3837.357
358,36,1,1,0,0,7,2,0,8.05153,40,0,12,1,0,14,6,1,0,2,0,0,,,,12,2,8.05,1,1051.53
356,43,1,1,1,0,8,2,0,7.318838,40,0,16,1,0,10,1,1,0,4,0,1,8,,,16,4,7.32,8,318.8381
354,36,1,0,0,0,6,8,0,4.420288,35,0,12,0,0,3,5,1,0,0,0,2,12,9,,12,2,4.42,6,-2579.712
352,35,1,1,0,0,7,3,0,3.542671,20,0,13,1,1,14,0,1,0,0,205,2,10,4,,13,3,3.54,4,-3457.329
350,38,2,1,0,0,11,1,0,9.677936,40,0,14,1,0,2,14,1,0,4,0,0,,,,14,3,9.68,7,2677.936
347,36,1,1,0,0,7,3,0,11.07085,40,0,14,1,0,17,0,1,0,0,0,3,18,13,6,14,3,11.07,8,4070.854
345,42,1,1,0,0,11,3,0,8.80837,32,0,12,1,0,5,5,1,26,4,0,0,,,,12,2,8.81,4,1808.37
341,31,2,1,0,0,6,3,0,11.97262,40,0,14,1,0,5,9,1,0,7,0,0,,,,14,3,11.97,0,4972.62
338,28,1,1,0,0,11,3,0,7.246377,18,0,14,0,0,1,5,1,0,0,205,2,3,1,,14,3,7.25,4,246.3775
333,35,2,1,1,0,11,1,1,8.518515,40,0,16,1,1,12,2,1,15,2,0,1,8,,,16,4,8.52,1,1518.515
